Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:44:27 PM
Start Time: 00:00:00.000		End Time: 00:01:01.563

EEG-C,EEG-D
-8.823,-10.597
-13.164,-17.496
-10.399,-10.315
-3.429,-3.117
-2.648,-11.440
-3.789,-17.008
-2.111,-7.759
0.580,-1.240
-3.827,-5.895
-9.224,-6.603
-7.098,-3.756
-4.182,0.824
-5.114,0.560
-6.288,-3.842
-3.435,-2.520
-3.353,5.987
-5.959,5.512
-3.764,-2.159
2.270,-7.969
1.678,-8.137
-1.838,1.819
-1.588,8.215
-3.737,6.321
-12.062,-1.276
-14.238,-13.219
-4.232,-3.873
3.427,19.595
0.004,15.228
-3.553,-3.719
-2.420,-1.176
-3.534,10.933
-6.965,-2.276
-7.035,-18.178
-3.790,-8.099
-2.594,9.978
-2.880,12.059
0.842,0.013
5.773,0.440
7.401,-0.414
4.431,-12.622
-0.138,-15.934
0.153,-10.384
4.271,-7.582
7.202,-5.777
7.510,-1.712
3.013,4.275
-2.148,10.428
-2.528,4.306
1.767,1.354
4.425,3.602
6.694,6.677
13.134,10.948
14.815,14.037
6.545,13.295
-0.236,11.884
1.543,10.406
3.705,3.333
1.938,-7.628
0.526,0.334
0.162,15.624
-4.671,2.788
-9.170,-17.582
-9.554,-12.665
-16.511,-12.570
-21.800,-22.152
-18.313,-18.594
-14.833,-5.233
-15.352,-1.466
-14.169,0.918
-6.563,3.956
-1.927,3.829
-1.520,4.981
-0.870,1.969
0.019,2.877
4.366,5.506
9.004,6.727
9.329,4.267
8.216,-1.096
7.613,-7.434
8.446,-4.774
12.263,9.048
13.554,10.002
8.551,-6.166
5.717,-14.172
8.471,-10.632
9.776,-15.046
6.443,-20.941
4.365,-8.476
3.725,15.442
1.639,14.957
0.862,-7.720
2.741,-10.763
5.681,-1.904
8.406,-5.324
8.494,-4.124
5.839,4.451
3.339,4.576
2.516,-3.963
2.816,0.735
3.031,10.910
0.284,12.163
-0.640,9.029
5.115,14.955
13.860,16.812
18.615,11.586
16.961,5.110
16.651,6.422
17.113,5.280
10.582,-5.022
9.898,-9.940
19.309,-1.914
26.002,8.424
22.282,12.021
16.946,14.611
22.016,14.238
27.644,1.744
27.590,-7.858
28.782,-17.957
31.370,-23.660
30.756,-12.094
30.899,7.250
30.544,14.395
30.986,4.792
32.734,-1.673
30.419,-0.399
26.233,-11.315
24.739,-21.835
26.671,-4.473
33.051,24.496
33.821,25.549
23.545,2.974
15.831,-10.181
14.707,-4.370
15.164,4.375
13.554,7.057
13.826,7.866
14.561,10.015
11.471,6.125
7.654,-10.176
7.046,-15.912
7.618,-13.546
7.877,-12.336
6.637,-7.446
5.771,-0.696
6.380,-4.207
7.286,-4.559
5.078,2.467
0.759,-5.189
0.398,-18.793
-0.221,-23.324
-1.881,-14.711
-0.807,-7.516
1.070,-3.801
1.477,1.486
3.572,2.593
6.012,0.880
3.605,1.708
1.667,13.659
3.963,16.862
3.405,-6.565
2.412,-15.889
5.546,-10.121
7.450,-2.624
6.482,11.783
4.679,13.526
2.081,4.568
-2.557,-1.568
-8.519,-3.268
-14.085,-9.232
-12.532,-9.597
-9.636,1.373
-10.293,13.280
-10.336,11.351
-11.295,2.360
-13.486,1.253
-12.758,7.118
-10.955,3.778
-10.968,-5.751
-12.735,-5.211
-12.206,7.202
-8.202,15.895
-6.126,14.853
-7.748,8.021
-4.662,8.224
-1.999,8.049
-6.661,0.786
-8.395,-2.556
-5.036,2.393
-6.687,-3.227
-15.164,-6.562
-20.330,6.892
-19.497,12.598
-16.049,9.384
-10.501,10.068
-10.772,-0.489
-17.216,-15.091
-22.401,-20.360
-19.719,-14.678
-11.868,-6.435
-5.334,0.511
-6.304,3.199
-12.085,1.933
-13.038,1.366
-10.419,4.893
-8.707,13.827
-1.061,16.113
6.359,10.806
4.938,13.346
2.382,8.337
1.466,-2.961
-8.079,-2.026
-19.542,11.516
-18.554,10.215
-8.419,-2.839
-2.778,-1.478
-4.329,1.026
-6.084,-2.057
-3.521,6.289
-4.773,21.750
-9.447,26.910
-8.309,25.369
1.063,29.660
3.010,22.064
-8.668,10.319
-14.392,21.576
-7.794,22.590
-0.637,-0.888
0.727,-8.973
-3.405,4.959
-6.218,13.231
-4.304,11.512
1.998,21.440
5.267,31.805
-1.242,15.828
-6.853,1.071
-8.173,12.496
-9.205,15.495
-11.358,6.701
-14.025,5.551
-17.936,-6.274
-20.778,-22.942
-18.660,-13.362
-16.953,10.932
-14.825,20.331
-10.444,14.646
-12.072,3.261
-17.713,-3.248
-18.078,5.893
-13.646,21.241
-9.679,20.709
-7.465,15.279
-6.409,10.628
-11.037,-5.102
-15.756,-13.692
-13.698,-2.939
-9.464,10.135
-8.746,17.122
-12.145,10.563
-9.278,3.458
-4.183,3.232
-6.735,-3.849
-10.591,-13.443
-7.414,-4.365
-6.079,2.161
-10.955,-3.506
-10.920,-2.164
-5.675,7.180
-1.783,10.047
-3.287,-1.397
-3.872,-2.472
-1.642,7.533
1.716,23.040
3.130,37.677
0.269,25.157
4.744,13.706
13.192,14.246
5.518,3.780
-7.798,-10.791
-6.024,-3.085
-1.631,4.843
-4.151,6.517
-6.586,5.034
-5.231,1.040
-3.739,-0.239
-6.531,-7.958
-14.850,-12.050
-17.522,-2.342
-7.732,9.097
2.245,1.788
2.184,-9.723
-0.409,-2.923
2.160,11.097
3.698,9.683
-0.670,2.759
